index,Age,Gender,Formal_Education,Years_Coding,Salary
18302,47.0,Female,1.0,20.0,8749.5
18319,27.0,Female,3.0,5.0,94999.5
18322,27.0,Female,3.0,2.0,6249.5
18333,23.0,Female,0.0,2.0,44999.5
18335,27.0,Female,3.0,0.0,8749.5
18337,32.0,Female,3.0,1.0,34999.5
18353,32.0,Female,3.0,1.0,1499.5
18356,32.0,Female,3.0,0.0,1499.5
18361,32.0,Female,1.0,10.0,74999.5
18365,27.0,Female,3.0,5.0,2499.5
18372,23.0,Female,3.0,2.0,12499.5
18393,27.0,Female,3.0,1.0,6249.5
18402,32.0,Female,0.0,5.0,6249.5
18408,27.0,Female,3.0,5.0,34999.5
18417,32.0,Female,3.0,2.0,64999.5
18420,32.0,Female,6.0,1.0,12499.5
18423,23.0,Female,3.0,2.0,1499.5
18427,23.0,Female,0.0,1.0,27499.5
18431,32.0,Female,3.0,5.0,1499.5
18433,23.0,Female,3.0,1.0,6249.5
18442,37.0,Female,3.0,1.0,112499.5
18449,64.5,Female,0.0,0.0,6249.5
18450,23.0,Female,3.0,2.0,8749.5
18466,27.0,Female,3.0,5.0,3499.5
18472,23.0,Female,0.0,2.0,6249.5
18483,23.0,Female,1.0,5.0,1499.5
18484,57.0,Female,3.0,2.0,137499.5
18488,37.0,Female,3.0,10.0,17499.5
18490,52.0,Female,0.0,0.0,137499.5
18494,27.0,Female,3.0,2.0,1499.5
18516,47.0,Female,1.0,20.0,274999.5
18521,27.0,Female,0.0,2.0,6249.5
18527,27.0,Female,3.0,5.0,54999.5
18528,27.0,Female,3.0,10.0,44999.5
18538,32.0,Female,0.0,5.0,22499.5
18540,32.0,Female,3.0,2.0,44999.5
18544,32.0,Female,1.0,10.0,54999.5
18545,23.0,Female,3.0,2.0,17499.5
18551,27.0,Female,3.0,2.0,64999.5
18558,42.0,Female,3.0,2.0,44999.5
18577,37.0,Female,3.0,5.0,44999.5
18604,42.0,Female,1.0,10.0,22499.5
18614,27.0,Female,3.0,2.0,6249.5
18618,47.0,Female,3.0,2.0,17499.5
18631,23.0,Female,0.0,2.0,22499.5
18634,47.0,Female,3.0,0.0,17499.5
18636,47.0,Female,2.0,20.0,6249.5
18638,32.0,Female,3.0,10.0,112499.5
18650,42.0,Female,3.0,20.0,44999.5
18660,37.0,Female,3.0,10.0,12499.5
18664,37.0,Female,3.0,10.0,137499.5
18665,37.0,Female,3.0,10.0,44999.5
18670,37.0,Female,1.0,20.0,17499.5
18672,32.0,Female,0.0,10.0,8749.5
18690,42.0,Female,1.0,20.0,17499.5
18698,27.0,Female,5.0,5.0,6249.5
18719,37.0,Female,1.0,10.0,112499.5
18730,37.0,Female,0.0,20.0,84999.5
18736,32.0,Female,1.0,5.0,8749.5
18739,32.0,Female,1.0,20.0,137499.5
18740,37.0,Female,1.0,10.0,22499.5
18748,42.0,Female,0.0,20.0,17499.5
18752,42.0,Female,3.0,20.0,34999.5
18756,52.0,Female,1.0,5.0,8749.5
18759,32.0,Female,1.0,5.0,54999.5
18785,47.0,Female,0.0,5.0,112499.5
18794,47.0,Female,3.0,5.0,84999.5
18796,52.0,Female,1.0,20.0,44999.5
18817,37.0,Female,1.0,20.0,84999.5
18818,27.0,Female,1.0,5.0,17499.5
18821,27.0,Female,3.0,5.0,1499.5
18862,37.0,Female,1.0,10.0,34999.5
18870,27.0,Female,3.0,5.0,44999.5
18875,32.0,Female,3.0,10.0,34999.5
18880,32.0,Female,3.0,10.0,137499.5
18893,37.0,Female,3.0,10.0,44999.5
18894,52.0,Female,3.0,5.0,1499.5
18895,37.0,Female,1.0,20.0,27499.5
18905,32.0,Female,0.0,10.0,174999.5
18909,42.0,Female,1.0,20.0,112499.5
18914,32.0,Female,1.0,10.0,3499.5
18939,32.0,Female,3.0,10.0,174999.5
18960,52.0,Female,6.0,0.0,27499.5
18969,32.0,Female,1.0,5.0,17499.5
18985,23.0,Female,3.0,0.0,8749.5
18997,32.0,Female,3.0,10.0,12499.5
19004,37.0,Female,3.0,2.0,8749.5
19028,27.0,Female,0.0,2.0,17499.5
19040,32.0,Female,3.0,5.0,22499.5
19041,27.0,Female,3.0,5.0,12499.5
19048,37.0,Female,0.0,0.0,1499.5
19052,37.0,Female,3.0,10.0,137499.5
19071,32.0,Female,1.0,2.0,1499.5
19073,64.5,Female,1.0,20.0,112499.5
19074,27.0,Female,0.0,2.0,54999.5
19075,23.0,Female,3.0,0.0,6249.5
19077,19.5,Female,0.0,5.0,1499.5
19086,42.0,Female,1.0,20.0,54999.5
19091,27.0,Female,1.0,10.0,6249.5
19101,37.0,Female,1.0,10.0,3499.5
19108,27.0,Female,3.0,5.0,1499.5
19111,42.0,Female,1.0,20.0,137499.5
19112,42.0,Female,0.0,20.0,112499.5
19132,27.0,Female,3.0,10.0,17499.5
19140,42.0,Female,0.0,0.0,2499.5
19142,32.0,Female,3.0,10.0,6249.5
19155,42.0,Female,0.0,20.0,12499.5
19159,27.0,Female,3.0,2.0,4499.5
19165,27.0,Female,3.0,2.0,112499.5
19179,42.0,Female,5.0,0.0,84999.5
19186,47.0,Female,3.0,10.0,94999.5
19193,32.0,Female,1.0,0.0,54999.5
19251,37.0,Female,1.0,10.0,54999.5
19264,42.0,Female,0.0,20.0,74999.5
19268,27.0,Female,3.0,10.0,12499.5
19270,32.0,Female,1.0,5.0,112499.5
19271,23.0,Female,3.0,5.0,3499.5
19273,32.0,Female,1.0,10.0,64999.5
19279,52.0,Female,3.0,5.0,2499.5
19281,27.0,Female,3.0,2.0,4499.5
19286,52.0,Female,1.0,10.0,54999.5
19288,23.0,Female,3.0,5.0,1499.5
19296,32.0,Female,3.0,5.0,22499.5
19301,47.0,Female,0.0,0.0,64999.5
19302,57.0,Female,3.0,20.0,174999.5
19308,37.0,Female,0.0,2.0,2499.5
19310,47.0,Female,1.0,10.0,34999.5
19313,27.0,Female,3.0,2.0,2499.5
19316,32.0,Female,3.0,5.0,1499.5
19320,27.0,Female,0.0,2.0,44999.5
19329,23.0,Female,3.0,5.0,6249.5
19335,42.0,Female,3.0,2.0,44999.5
19341,37.0,Female,1.0,0.0,1499.5
19344,52.0,Female,3.0,0.0,112499.5
19345,37.0,Female,0.0,2.0,8749.5
19355,57.0,Female,3.0,20.0,112499.5
19363,27.0,Female,1.0,5.0,1499.5
19367,32.0,Female,1.0,10.0,137499.5
19370,64.5,Female,1.0,0.0,27499.5
19392,42.0,Female,3.0,0.0,112499.5
19398,32.0,Female,3.0,10.0,27499.5
19409,32.0,Female,3.0,2.0,94999.5
19414,57.0,Female,1.0,20.0,64999.5
19425,37.0,Female,1.0,10.0,400000.0
19432,37.0,Female,3.0,10.0,22499.5
19435,52.0,Female,1.0,20.0,94999.5
19451,42.0,Female,3.0,20.0,34999.5
19453,64.5,Female,3.0,2.0,74999.5
19470,42.0,Female,5.0,5.0,27499.5
19480,37.0,Female,0.0,2.0,3499.5
19487,27.0,Female,3.0,10.0,8749.5
19492,27.0,Female,3.0,2.0,1499.5
19494,52.0,Female,3.0,20.0,174999.5
19500,42.0,Female,3.0,20.0,2499.5
19507,27.0,Female,3.0,2.0,1499.5
19510,32.0,Female,3.0,5.0,112499.5
19516,32.0,Female,3.0,0.0,54999.5
19523,32.0,Female,5.0,2.0,54999.5
19524,32.0,Female,3.0,2.0,84999.5
19535,52.0,Female,1.0,20.0,174999.5
19537,27.0,Female,3.0,5.0,2499.5
19541,64.5,Female,1.0,20.0,224999.5
19546,32.0,Female,0.0,5.0,44999.5
19548,27.0,Female,3.0,2.0,44999.5
19553,32.0,Female,3.0,10.0,137499.5
19575,37.0,Female,1.0,20.0,1499.5
19579,27.0,Female,0.0,10.0,12499.5
19585,27.0,Female,3.0,10.0,84999.5
19599,42.0,Female,1.0,2.0,137499.5
19615,42.0,Female,0.0,0.0,22499.5
19621,32.0,Female,1.0,10.0,22499.5
19627,52.0,Female,5.0,5.0,1499.5
19634,37.0,Female,0.0,0.0,3499.5
19635,37.0,Female,3.0,0.0,1499.5
19643,27.0,Female,3.0,5.0,44999.5
19645,42.0,Female,5.0,10.0,12499.5
19649,47.0,Female,1.0,20.0,174999.5
19655,52.0,Female,1.0,20.0,94999.5
19656,52.0,Female,0.0,0.0,34999.5
19672,23.0,Female,3.0,10.0,17499.5
19687,52.0,Female,3.0,5.0,74999.5
19697,37.0,Female,3.0,5.0,2499.5
19708,19.5,Female,3.0,5.0,274999.5
19717,32.0,Female,3.0,10.0,34999.5
19721,47.0,Female,2.0,20.0,174999.5
19722,27.0,Female,5.0,5.0,4499.5
19723,32.0,Female,0.0,2.0,54999.5
19742,37.0,Female,3.0,10.0,22499.5
19758,32.0,Female,3.0,5.0,137499.5
19777,27.0,Female,0.0,5.0,2499.5
19780,27.0,Female,3.0,5.0,274999.5
19781,27.0,Female,3.0,5.0,4499.5
19800,23.0,Female,0.0,5.0,8749.5
19803,32.0,Female,1.0,2.0,22499.5
19813,32.0,Female,0.0,0.0,12499.5
19814,42.0,Female,0.0,20.0,54999.5
19826,37.0,Female,5.0,5.0,8749.5
19829,27.0,Female,5.0,20.0,6249.5
19830,37.0,Female,3.0,10.0,137499.5
19833,32.0,Female,3.0,5.0,137499.5
19840,47.0,Female,3.0,20.0,112499.5
19845,57.0,Female,3.0,20.0,84999.5
19848,27.0,Female,0.0,10.0,112499.5
19863,27.0,Female,3.0,2.0,34999.5
19868,27.0,Female,3.0,5.0,17499.5
19879,23.0,Female,5.0,10.0,22499.5
19880,27.0,Female,0.0,5.0,8749.5
19883,23.0,Female,0.0,2.0,8749.5
19886,23.0,Female,0.0,2.0,17499.5
19890,42.0,Female,3.0,20.0,22499.5
19892,47.0,Female,3.0,20.0,224999.5
19899,23.0,Female,0.0,2.0,8749.5
19902,32.0,Female,1.0,2.0,112499.5
19909,27.0,Female,3.0,5.0,54999.5
19917,27.0,Female,3.0,5.0,174999.5
19924,32.0,Female,0.0,5.0,112499.5
19925,27.0,Female,3.0,10.0,6249.5
19932,23.0,Female,3.0,5.0,2499.5
19946,32.0,Female,3.0,2.0,54999.5
19947,52.0,Female,3.0,20.0,94999.5
19948,23.0,Female,0.0,2.0,74999.5
19951,27.0,Female,3.0,5.0,12499.5
19957,32.0,Female,3.0,5.0,8749.5
19965,19.5,Female,0.0,5.0,12499.5
19996,32.0,Female,5.0,5.0,2499.5
19998,23.0,Female,3.0,10.0,44999.5
20000,27.0,Female,3.0,2.0,8749.5
20008,27.0,Female,0.0,5.0,6249.5
20028,32.0,Female,3.0,20.0,27499.5
20037,27.0,Female,3.0,5.0,12499.5
20039,23.0,Female,3.0,2.0,17499.5
20041,27.0,Female,3.0,10.0,1499.5
20043,32.0,Female,3.0,5.0,94999.5
20047,27.0,Female,1.0,5.0,2499.5
20048,27.0,Female,1.0,2.0,1499.5
20050,27.0,Female,3.0,5.0,84999.5
20054,47.0,Female,5.0,20.0,2499.5
20056,47.0,Female,0.0,5.0,112499.5
20063,27.0,Female,1.0,2.0,6249.5
20067,32.0,Female,3.0,10.0,3499.5
20069,23.0,Female,3.0,5.0,2499.5
20071,19.5,Female,0.0,0.0,34999.5
20072,27.0,Female,1.0,10.0,12499.5
20085,37.0,Female,3.0,10.0,64999.5
20088,42.0,Female,3.0,10.0,44999.5
20099,23.0,Female,0.0,2.0,6249.5
20101,27.0,Female,3.0,5.0,17499.5
20110,19.5,Female,0.0,0.0,22499.5
20112,27.0,Female,3.0,2.0,6249.5
20118,64.5,Female,3.0,0.0,74999.5
20122,27.0,Female,0.0,2.0,12499.5
20131,37.0,Female,3.0,20.0,17499.5
20144,27.0,Female,3.0,10.0,17499.5
20159,37.0,Female,1.0,10.0,112499.5
20160,37.0,Female,1.0,20.0,54999.5
20178,42.0,Female,5.0,2.0,17499.5
20205,27.0,Female,0.0,5.0,12499.5
20206,37.0,Female,1.0,20.0,17499.5
20215,42.0,Female,3.0,5.0,2499.5
20216,27.0,Female,3.0,2.0,12499.5
20218,32.0,Female,1.0,10.0,112499.5
20234,23.0,Female,0.0,5.0,12499.5
20237,27.0,Female,3.0,2.0,64999.5
20240,32.0,Female,0.0,5.0,112499.5
20268,32.0,Female,3.0,20.0,12499.5
20272,23.0,Female,3.0,5.0,22499.5
20286,32.0,Female,0.0,10.0,12499.5
20297,52.0,Female,1.0,20.0,3499.5
20302,19.5,Female,2.0,2.0,3499.5
20305,42.0,Female,1.0,0.0,6249.5
20319,32.0,Female,3.0,10.0,17499.5
20320,23.0,Female,0.0,10.0,6249.5
20326,23.0,Female,0.0,5.0,6249.5
20335,47.0,Female,0.0,2.0,54999.5
20337,52.0,Female,0.0,20.0,64999.5
20338,23.0,Female,0.0,2.0,3499.5
20340,37.0,Female,3.0,20.0,112499.5
20351,42.0,Female,3.0,20.0,12499.5
20360,37.0,Female,3.0,10.0,17499.5
20367,37.0,Female,3.0,2.0,137499.5
20401,32.0,Female,3.0,2.0,1499.5
20404,42.0,Female,1.0,20.0,4499.5
20406,27.0,Female,0.0,5.0,6249.5
20407,19.5,Female,3.0,2.0,4499.5
20418,47.0,Female,3.0,2.0,12499.5
20420,27.0,Female,6.0,0.0,1499.5
20427,27.0,Female,0.0,0.0,1499.5
20434,23.0,Female,3.0,5.0,2499.5
20435,42.0,Female,3.0,20.0,174999.5
20436,32.0,Female,3.0,20.0,174999.5
20442,32.0,Female,3.0,5.0,2499.5
20448,42.0,Female,1.0,0.0,8749.5
20456,42.0,Female,3.0,2.0,54999.5
20459,32.0,Female,3.0,10.0,112499.5
20468,23.0,Female,0.0,5.0,6249.5
20472,27.0,Female,3.0,10.0,34999.5
20478,23.0,Female,0.0,5.0,4499.5
20479,32.0,Female,0.0,5.0,44999.5
20482,32.0,Female,3.0,2.0,4499.5
20485,57.0,Female,1.0,0.0,84999.5
20488,52.0,Female,5.0,20.0,2499.5
20489,27.0,Female,2.0,10.0,22499.5
20491,32.0,Female,3.0,20.0,112499.5
20493,37.0,Female,3.0,20.0,2499.5
20497,37.0,Female,1.0,20.0,34999.5
20502,32.0,Female,1.0,10.0,6249.5
20531,32.0,Female,1.0,20.0,17499.5
20534,32.0,Female,3.0,10.0,22499.5
20539,37.0,Female,5.0,10.0,6249.5
20554,42.0,Female,3.0,20.0,12499.5
20561,27.0,Female,3.0,2.0,27499.5
20568,32.0,Female,3.0,10.0,8749.5
20591,19.5,Female,0.0,5.0,112499.5
20623,52.0,Female,1.0,2.0,12499.5
20633,23.0,Female,3.0,5.0,1499.5
20635,42.0,Female,3.0,2.0,64999.5
20638,32.0,Female,0.0,0.0,17499.5
20647,27.0,Female,3.0,2.0,44999.5
20659,27.0,Female,5.0,2.0,8749.5
20661,27.0,Female,3.0,2.0,54999.5
20665,47.0,Female,1.0,20.0,137499.5
20668,23.0,Female,0.0,2.0,112499.5
20671,23.0,Female,0.0,5.0,6249.5
20674,37.0,Female,3.0,0.0,17499.5
20682,27.0,Female,3.0,2.0,12499.5
20688,32.0,Female,3.0,2.0,27499.5
20711,37.0,Female,1.0,0.0,64999.5
20722,42.0,Female,1.0,20.0,44999.5
20739,27.0,Female,3.0,5.0,74999.5
20750,37.0,Female,5.0,10.0,112499.5
20751,42.0,Female,1.0,20.0,64999.5
20753,42.0,Female,3.0,20.0,224999.5
20766,27.0,Female,3.0,2.0,3499.5
20806,23.0,Female,0.0,5.0,8749.5
20811,42.0,Female,1.0,20.0,112499.5
20814,32.0,Female,3.0,2.0,74999.5
20820,52.0,Female,1.0,20.0,34999.5
20831,57.0,Female,1.0,10.0,64999.5
20833,27.0,Female,5.0,5.0,112499.5
20836,37.0,Female,1.0,20.0,54999.5
20845,32.0,Female,3.0,2.0,54999.5
20853,32.0,Female,2.0,5.0,3499.5
20854,19.5,Female,6.0,2.0,3499.5
20860,37.0,Female,3.0,5.0,94999.5
20865,37.0,Female,1.0,2.0,12499.5
20870,37.0,Female,1.0,20.0,137499.5
20880,32.0,Female,1.0,10.0,112499.5
20898,27.0,Female,0.0,10.0,44999.5
20904,32.0,Female,3.0,5.0,44999.5
20908,27.0,Female,3.0,2.0,12499.5
20918,27.0,Female,1.0,0.0,8749.5
20927,47.0,Female,3.0,10.0,34999.5
20929,47.0,Female,3.0,10.0,12499.5
20930,32.0,Female,3.0,2.0,1499.5
20933,52.0,Female,1.0,20.0,174999.5
20940,27.0,Female,3.0,10.0,12499.5
20943,23.0,Female,0.0,2.0,4499.5
20951,32.0,Female,3.0,5.0,12499.5
20994,42.0,Female,1.0,20.0,54999.5
21008,32.0,Female,3.0,5.0,112499.5
21011,37.0,Female,3.0,5.0,174999.5
21024,64.5,Female,3.0,20.0,137499.5
21039,32.0,Female,3.0,2.0,12499.5
21054,27.0,Female,0.0,10.0,17499.5
21055,32.0,Female,1.0,20.0,44999.5
21064,42.0,Female,1.0,20.0,3499.5
21069,27.0,Female,0.0,2.0,2499.5
21073,27.0,Female,0.0,2.0,1499.5
21083,27.0,Female,3.0,20.0,44999.5
21084,27.0,Female,3.0,2.0,22499.5
21091,32.0,Female,1.0,10.0,94999.5
21098,23.0,Female,0.0,5.0,1499.5
21118,42.0,Female,1.0,2.0,34999.5
21122,37.0,Female,0.0,0.0,74999.5
21123,37.0,Female,3.0,5.0,54999.5
21127,32.0,Female,3.0,5.0,64999.5
21132,42.0,Female,3.0,5.0,12499.5
21157,27.0,Female,0.0,10.0,112499.5
21163,37.0,Female,0.0,10.0,94999.5
21171,37.0,Female,3.0,5.0,1499.5
21179,47.0,Female,3.0,5.0,34999.5
21190,42.0,Female,1.0,20.0,34999.5
21215,32.0,Female,3.0,2.0,17499.5
21220,23.0,Female,0.0,2.0,6249.5
21221,27.0,Female,0.0,0.0,34999.5
21228,52.0,Female,1.0,0.0,17499.5
21245,27.0,Female,5.0,0.0,1499.5
21246,37.0,Female,0.0,10.0,112499.5
21250,23.0,Female,1.0,5.0,27499.5
21259,23.0,Female,0.0,2.0,4499.5
21265,27.0,Female,1.0,2.0,8749.5
21268,32.0,Female,1.0,5.0,34999.5
21274,27.0,Female,5.0,5.0,12499.5
21281,27.0,Female,3.0,5.0,84999.5
21283,42.0,Female,1.0,20.0,74999.5
21294,52.0,Female,3.0,20.0,137499.5
21299,37.0,Female,3.0,20.0,112499.5
21311,23.0,Female,0.0,5.0,4499.5
21313,27.0,Female,3.0,0.0,2499.5
21323,32.0,Female,3.0,10.0,44999.5
21355,19.5,Female,3.0,10.0,17499.5
21365,42.0,Female,1.0,20.0,8749.5
21373,32.0,Female,3.0,2.0,6249.5
21376,52.0,Female,3.0,20.0,112499.5
21385,37.0,Female,3.0,20.0,34999.5
21393,42.0,Female,1.0,20.0,27499.5
21406,23.0,Female,3.0,2.0,8749.5
21417,27.0,Female,0.0,5.0,6249.5
21418,23.0,Female,0.0,5.0,112499.5
21420,27.0,Female,3.0,5.0,94999.5
21422,23.0,Female,0.0,2.0,6249.5
21423,37.0,Female,3.0,10.0,54999.5
21426,27.0,Female,1.0,5.0,34999.5
21429,32.0,Female,3.0,5.0,22499.5
21434,32.0,Female,1.0,20.0,137499.5
21438,47.0,Female,0.0,20.0,174999.5
21447,27.0,Female,3.0,0.0,2499.5
21448,37.0,Female,3.0,5.0,64999.5
21460,19.5,Female,0.0,10.0,17499.5
21466,27.0,Female,3.0,10.0,1499.5
21470,27.0,Female,0.0,5.0,12499.5
21478,52.0,Female,6.0,0.0,1499.5
21493,27.0,Female,5.0,5.0,17499.5
21498,37.0,Female,0.0,5.0,12499.5
21503,32.0,Female,3.0,10.0,34999.5
21509,42.0,Female,3.0,2.0,174999.5
21514,37.0,Female,3.0,10.0,1499.5
21520,27.0,Female,1.0,10.0,1499.5
21521,42.0,Female,1.0,5.0,1499.5
21522,32.0,Female,5.0,5.0,22499.5
21525,32.0,Female,1.0,20.0,112499.5
21527,27.0,Female,1.0,2.0,1499.5
21540,64.5,Female,3.0,20.0,94999.5
21541,27.0,Female,0.0,0.0,64999.5
21542,52.0,Female,3.0,10.0,112499.5
21550,27.0,Female,3.0,10.0,74999.5
21555,27.0,Female,3.0,10.0,112499.5
21560,19.5,Female,6.0,2.0,6249.5
21565,64.5,Female,3.0,20.0,17499.5
21576,32.0,Female,3.0,5.0,4499.5
21578,27.0,Female,3.0,5.0,2499.5
21582,57.0,Female,3.0,10.0,64999.5
21584,27.0,Female,3.0,2.0,22499.5
21601,42.0,Female,3.0,20.0,64999.5
21611,23.0,Female,0.0,2.0,1499.5
21617,23.0,Female,3.0,5.0,22499.5
21619,37.0,Female,1.0,2.0,2499.5
21621,37.0,Female,1.0,2.0,94999.5
21626,27.0,Female,1.0,5.0,22499.5
21627,47.0,Female,1.0,20.0,44999.5
21633,37.0,Female,3.0,10.0,34999.5
21642,57.0,Female,0.0,2.0,64999.5
21646,32.0,Female,1.0,20.0,174999.5
21660,32.0,Female,3.0,10.0,112499.5
21670,32.0,Female,3.0,5.0,94999.5
21676,32.0,Female,0.0,5.0,74999.5
21684,37.0,Female,6.0,20.0,64999.5
21704,37.0,Female,0.0,2.0,94999.5
21707,32.0,Female,0.0,2.0,44999.5
21719,23.0,Female,0.0,0.0,54999.5
21735,42.0,Female,1.0,20.0,2499.5
21743,37.0,Female,3.0,10.0,6249.5
21750,27.0,Female,3.0,2.0,1499.5
21754,37.0,Female,3.0,20.0,22499.5
21757,27.0,Female,5.0,2.0,17499.5
21758,27.0,Female,0.0,0.0,6249.5
21761,32.0,Female,1.0,10.0,44999.5
21767,23.0,Female,3.0,5.0,64999.5
21771,27.0,Female,3.0,5.0,64999.5
21776,32.0,Female,0.0,10.0,3499.5
21779,23.0,Female,0.0,5.0,4499.5
21792,23.0,Female,3.0,5.0,1499.5
21797,42.0,Female,1.0,20.0,54999.5
21817,27.0,Female,3.0,10.0,22499.5
21831,27.0,Female,3.0,5.0,54999.5
21832,32.0,Female,1.0,10.0,4499.5
21834,27.0,Female,3.0,2.0,34999.5
21846,23.0,Female,0.0,5.0,12499.5
21856,32.0,Female,0.0,0.0,12499.5
21873,32.0,Female,3.0,2.0,34999.5
21876,27.0,Female,3.0,5.0,84999.5
21891,27.0,Female,3.0,10.0,27499.5
21894,32.0,Female,1.0,10.0,17499.5
21899,47.0,Female,3.0,20.0,17499.5
21910,27.0,Female,1.0,10.0,44999.5
21913,32.0,Female,1.0,20.0,54999.5
21918,27.0,Female,3.0,2.0,1499.5
21932,37.0,Female,1.0,10.0,22499.5
21934,32.0,Female,3.0,2.0,22499.5
21950,47.0,Female,0.0,20.0,64999.5
21957,23.0,Female,0.0,5.0,6249.5
21964,27.0,Female,1.0,5.0,6249.5
21972,23.0,Female,0.0,5.0,6249.5
21975,37.0,Female,1.0,20.0,12499.5
21992,27.0,Female,0.0,10.0,8749.5
22000,27.0,Female,0.0,10.0,174999.5
22007,42.0,Female,3.0,10.0,174999.5
22019,27.0,Female,0.0,2.0,74999.5
22039,32.0,Female,0.0,10.0,44999.5
22042,27.0,Female,0.0,5.0,4499.5
22044,32.0,Female,3.0,20.0,74999.5
22047,23.0,Female,3.0,5.0,6249.5
22049,47.0,Female,0.0,20.0,54999.5
22066,32.0,Female,2.0,10.0,2499.5
22074,32.0,Female,3.0,2.0,54999.5
22079,37.0,Female,3.0,2.0,112499.5
22090,23.0,Female,5.0,20.0,400000.0
22106,42.0,Female,3.0,2.0,174999.5
22109,42.0,Female,0.0,10.0,112499.5
22118,23.0,Female,3.0,2.0,8749.5
22119,27.0,Female,3.0,10.0,54999.5
22124,57.0,Female,1.0,10.0,22499.5
22133,27.0,Female,0.0,5.0,112499.5
22147,27.0,Female,6.0,10.0,1499.5
22148,57.0,Female,3.0,5.0,137499.5
22155,37.0,Female,1.0,20.0,112499.5
22160,32.0,Female,3.0,5.0,112499.5
22164,42.0,Female,3.0,20.0,112499.5
22170,19.5,Female,0.0,5.0,84999.5
22171,42.0,Female,0.0,20.0,54999.5
22186,32.0,Female,3.0,10.0,3499.5
22190,32.0,Female,0.0,5.0,112499.5
22195,23.0,Female,0.0,5.0,34999.5
22197,27.0,Female,0.0,5.0,22499.5
22202,42.0,Female,3.0,10.0,84999.5
22205,37.0,Female,1.0,2.0,8749.5
22215,47.0,Female,1.0,20.0,2499.5
22221,27.0,Female,1.0,10.0,17499.5
22237,32.0,Female,1.0,10.0,1499.5
22238,27.0,Female,3.0,2.0,4499.5
22241,42.0,Female,3.0,20.0,174999.5
22242,23.0,Female,3.0,5.0,44999.5
22269,42.0,Female,1.0,20.0,174999.5
22272,27.0,Female,3.0,0.0,6249.5
22278,32.0,Female,3.0,2.0,12499.5
22281,27.0,Female,0.0,2.0,34999.5
22286,42.0,Female,0.0,0.0,1499.5
22287,19.5,Female,6.0,2.0,22499.5
22290,27.0,Female,3.0,5.0,74999.5
22293,27.0,Female,3.0,5.0,12499.5
22311,27.0,Female,3.0,2.0,12499.5
22314,42.0,Female,3.0,2.0,34999.5
22320,23.0,Female,3.0,5.0,1499.5
22327,32.0,Female,3.0,20.0,22499.5
22340,37.0,Female,3.0,10.0,3499.5
22344,32.0,Female,3.0,10.0,94999.5
22362,27.0,Female,3.0,10.0,34999.5
22366,42.0,Female,1.0,0.0,3499.5
22371,42.0,Female,1.0,20.0,112499.5
22374,27.0,Female,3.0,5.0,27499.5
22385,32.0,Female,3.0,2.0,6249.5
22387,37.0,Female,3.0,5.0,6249.5
22389,42.0,Female,3.0,5.0,54999.5
22395,37.0,Female,5.0,10.0,34999.5
22407,27.0,Female,0.0,5.0,8749.5
22417,23.0,Female,3.0,0.0,6249.5
22432,37.0,Female,1.0,20.0,27499.5
22436,27.0,Female,3.0,5.0,1499.5
22437,27.0,Female,3.0,5.0,44999.5
22439,32.0,Female,1.0,5.0,34999.5
22442,37.0,Female,1.0,10.0,174999.5
22445,27.0,Female,1.0,2.0,12499.5
22450,52.0,Female,5.0,0.0,8749.5
22452,64.5,Female,0.0,20.0,12499.5
22465,37.0,Female,3.0,5.0,174999.5
22472,32.0,Female,3.0,0.0,17499.5
22474,37.0,Female,3.0,5.0,64999.5
22493,42.0,Female,0.0,0.0,74999.5
22501,52.0,Female,0.0,20.0,74999.5
22502,27.0,Female,3.0,5.0,84999.5
22514,37.0,Female,3.0,5.0,84999.5
22530,47.0,Female,0.0,5.0,44999.5
22539,37.0,Female,3.0,20.0,112499.5
22549,42.0,Female,5.0,20.0,1499.5
22557,32.0,Female,3.0,10.0,74999.5
22563,19.5,Female,6.0,2.0,2499.5
22567,23.0,Female,3.0,10.0,74999.5
22589,37.0,Female,0.0,5.0,22499.5
22603,27.0,Female,1.0,2.0,3499.5
22611,27.0,Female,0.0,5.0,17499.5
22616,23.0,Female,0.0,2.0,4499.5
22623,47.0,Female,3.0,2.0,3499.5
22627,47.0,Female,1.0,20.0,8749.5
22631,37.0,Female,3.0,20.0,94999.5
22637,32.0,Female,3.0,0.0,1499.5
22648,27.0,Female,3.0,5.0,44999.5
22657,32.0,Female,1.0,20.0,1499.5
22658,37.0,Female,1.0,10.0,34999.5
22660,23.0,Female,0.0,2.0,1499.5
22664,27.0,Female,3.0,5.0,22499.5
22674,37.0,Female,1.0,20.0,1499.5
22675,23.0,Female,0.0,0.0,12499.5
22684,27.0,Female,1.0,10.0,17499.5
22685,27.0,Female,0.0,2.0,64999.5
22686,23.0,Female,3.0,2.0,4499.5
22691,42.0,Female,1.0,20.0,174999.5
22699,32.0,Female,1.0,5.0,2499.5
22704,27.0,Female,0.0,2.0,34999.5
22721,27.0,Female,3.0,10.0,44999.5
22723,47.0,Female,5.0,20.0,2499.5
22724,37.0,Female,1.0,10.0,1499.5
22736,27.0,Female,3.0,2.0,1499.5
22737,42.0,Female,1.0,10.0,112499.5
22758,27.0,Female,0.0,5.0,1499.5
22762,27.0,Female,0.0,5.0,44999.5
22769,37.0,Female,1.0,10.0,34999.5
22773,37.0,Female,5.0,20.0,12499.5
